month,day,name_ko,name_en,scientific_name,flower_id,meaning_ko,source_url,editorial_note
9,21,사프란,Saffron Crocus,,,후회스런 청춘,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 순천만 표 표기 — 이름 '샤프란' · 꽃말 '후회없는 청춘'. birth-v2: 영문명 교정: 원표의 'Autumn Crocus'는 콜키쿰(Colchicum autumnale)을 가리키기도 해, 이 행의 국명 사프란(Crocus sativus)과 갈린다. 화면 표기는 국명 기준이라 'Autumn Crocus' → 'Saffron Crocus'(docs/birth-stories-research-3.md §5 종 동정 함정)"
9,22,퀘이킹 그라스,Quaking Grass,,,흥분,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표는 이 날의 꽃말 칸이 비어 있다
9,23,주목,Yew Tree,,,고상함,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,24,오렌지,Orange,,,새색시의 기쁨,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,25,메귀리,Animated Oat,,,음악을 좋아함,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,26,감,Persimmon,,,자연미,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1. birth-v2: 영문명 교정: 원표의 'Date Plum'은 고욤나무(Diospyros lotus)를 가리켜, 이 행의 국명 감(Diospyros kaki)과 다른 나무다. 화면 표기는 국명 기준이라 'Date Plum' → 'Persimmon'(docs/birth-stories-research-3.md §5 종 동정 함정)"
9,27,떡갈나무,Oak,,,사랑은 영원히,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,28,색비름,Love-Lies-Bleeding,,,애정,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Love-Lies a Bleeding' → 'Love-Lies-Bleeding'
9,29,사과,Apple,,,명성,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,30,삼나무,Japanese Cedar,,,웅대,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1. birth-v2: 영문명 교정: 원표의 'Cedar'는 개잎갈나무속(Cedrus)을 가리켜, 이 행의 국명 삼나무(Cryptomeria japonica)와 다른 나무다. 화면 표기는 국명 기준이라 'Cedar' → 'Japanese Cedar'(docs/birth-stories-research-3.md §5 종 동정 함정)"
10,1,빨강 국화,,Chrysanthemum,chrysanthemum,사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '빨간국화'
10,2,살구,Apricot,,,아가씨의 수줍음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,3,단풍나무,Maple,,,자제,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,4,홉,Common Hop,,,순진무구,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '호프'
10,5,종려나무,Windmill Palm,,,승리,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,6,개암나무,Hazel,,,화해,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,7,전나무,Fir,,,고상함,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,8,파슬리,Parsley,,,승리,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '파셀리'
10,9,회향,Fennel,,,극찬,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 표기 교정: Fennel 의 국명은 '회향'이다. 로얄플라워의 '희향'은 오타로 보여 순천만 표기를 따랐다. 순천만 표 표기 — 이름 '회향'
10,10,멜론,Melon,,,포식,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,11,부처꽃,,Lythrum,,사랑의 슬픔,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,12,월귤,Lingonberry,,,반항심,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1. birth-v2: 영문명 교정: 원표의 'Bilberry'는 Vaccinium myrtillus 를 가리켜, 이 행의 국명 월귤(Vaccinium vitis-idaea)과 다른 종이다. 화면 표기는 국명 기준이라 'Bilberry' → 'Lingonberry'(docs/birth-stories-research-3.md §5 종 동정 함정)"
10,13,조팝나무,,Spiraea,,단정한 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Spirea' → 'Spiraea'
10,14,흰색 국화,,Chrysanthemum,chrysanthemum,진실,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '단정한 사랑'
10,15,스위트 바즐,Sweet Basil,,,좋은 희망,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,16,이끼장미,Moss Rose,,rose-red,순진무구,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 도감 연결: 7월 18일과 같은 이끼장미인데 꽃말이 다르다(가련함 ↔ 순진무구). 표가 같은 꽃을 두 날에 다른 뜻으로 배치한 사례다
10,17,포도,Grape,,,신뢰,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,18,넌출월귤,Cranberry,,,마음의 고통을 위로하다,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '넌츌월귤'
10,19,빨강 봉선화,Balsam,,,날 건드리지 마세요,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,20,마,Indian Hemp,,,운명,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1. birth-v2: 동정 미해소: 국명 '마'는 참마속(Dioscorea)을, 영문명 'Indian Hemp'는 북미의 Apocynum cannabinum 을 가리켜 서로 다른 과다. 이 행에는 학명이 없어 어느 쪽이 원 의도인지 특정하지 못했다 — 사진은 미확보로 두었고, 이야기 2편은 영문명 쪽(Apocynum)으로 잡혀 있다(docs/birth-photos-research-3.md · docs/birth-stories-research-3.md §5)"
10,21,엉겅퀴,Thistle,,,독립,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,22,벗풀,Arrow-Head,,,신뢰,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,23,흰독말풀,Thorn Apple,,,경애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Thom Apple' → 'Thorn Apple'
10,24,매화,,Prunus mume,,고결한 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Prunus Mume' → 'Prunus mume'
10,25,단풍나무,Aceraceae,,,염려,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Aceracede' → 'Aceraceae'. 영문명이 과(科) 이름 Aceraceae 로 적혀 있어 학명 칸은 비워 두었다. 같은 표 10월 3일 단풍나무에는 Maple 이 붙어 있다
10,26,수영,,Rumex,,애정,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,27,들장미,Briar Rose,,rose-red,시,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,28,무궁화,Rose of Sharon,,,미묘한 아름다움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,29,해당화,Rugosa Rose,,,이끄시는 대로,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 도감 비연결: 해당화(Rosa rugosa)에 영문명 Crab Apple(사과나무속)이 붙어 있어 표 안에서 동정이 어긋난다. 어느 쪽으로도 연결하지 않았다. birth-v2: 영문명 교정: 원표의 'Crab Apple'은 사과나무속(Malus)이라, 이 행의 국명 해당화(Rosa rugosa)와 무관하다. 화면 표기는 국명 기준이라 'Crab Apple' → 'Rugosa Rose'(docs/birth-stories-research-3.md §5 종 동정 함정)"
10,30,로벨리아,,Lobelia,,악의,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
10,31,칼라,Calla,,,열혈,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,1,서양모과,Medlar,,,유일한 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,2,루피너스,,Lupinus,,모성애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,3,브리오니아,,Bryonia,,거절,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,4,골고사리,Hart's-Tongue Fern,,,진실의 위안,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 영문명 철자 교정: 원문 'Hart""s-Tongue Feen' → 'Hart's-Tongue Fern'. 순천만 표 표기 — 꽃말 '진실한 위안'"
11,5,단양쑥부쟁이,,,,공훈,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '까실쑥부쟁이'. birth-v2: 영문명 삭제: 원표의 'Fig Marigold'는 아이스플랜트속(Mesembryanthemum)이라 국명 단양쑥부쟁이(Aster altaicus var. uchiyamae)와 과가 아예 다르다. 이 한국 특산 변종에는 통용되는 영문명이 없어 지어내지 않고 칸을 비웠다. 화면 표기는 국명 기준이라 칸을 비웠다(docs/birth-stories-research-3.md §5 종 동정 함정)
11,6,등골나물,Agrimony Eupatoire,,,주저,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '등골나무'. 영문명 불확실: 등골나물의 속명은 Eupatorium 인데 표에는 'Agrimony Eupatoire' 로 적혀 있다. 원문 표기를 그대로 둔다
11,7,메리골드,Marigold,,marigold,이별의 슬픔,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 도감 연결: 6월 5일과 같은 marigold ↔ Calendula 혼동. 꽃말 '이별의 슬픔' 이 8월 24일 금잔화와 같아, 이 행의 원래 대상은 금잔화일 가능성이 있다 seed-v6: 그 8월 24일 행은 이제 카탈로그 calendula 로 이어졌다."
11,8,가는동자꽃,,Lychnis flos-cuculi,,기지,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Lychnis Flos-Cuculi' → 'Lychnis flos-cuculi'. 순천만 표 표기 — 이름 '동자꽃' · 꽃말 '기발한 지혜'
11,9,몰약의 꽃,Myrrh,,,진실,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,10,부용,,Hibiscus mutabilis,,섬세한 아름다움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Hibiscus Mutabilis' → 'Hibiscus mutabilis'
11,11,흰동백,,Camellia,camellia,비밀스런 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '흰색동백'
11,12,레몬,Lemon,,,진심으로 사모함,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,13,레몬 버베나,Lemon Verbena,,,인내,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '레몬버네나'
11,14,소나무,Pine,,,불로장생,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,15,황금싸리,Crown Vetch,,,겸손,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,16,크리스마스 로즈,Christmas Rose,,hellebore,추억,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,17,머위,Giant Butterbur,,,공평,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 영문명 철자 교정: 원문 'Sweet-Scented Tussilage' → 'Sweet-Scented Tussilago'. 영문명 어긋남: 머위는 Petasites 이고 Tussilago 는 관동(coltsfoot)이다. birth-v2: 영문명 교정: 원표의 'Sweet-Scented Tussilago'는 같은 속의 Petasites fragrans 쪽 이름이라, 이 행의 국명 머위(Petasites japonicus)와 종이 다르다. 화면 표기는 국명 기준이라 'Sweet-Scented Tussilago' → 'Giant Butterbur'(docs/birth-stories-research-3.md §5 종 동정 함정)"
11,18,산나리,Hill Lily,,lily-asiatic,장엄,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '하늘나리'. 도감 연결: 산나리(순천만 표기는 하늘나리)는 카탈로그 lily-asiatic(아시아틱 백합 교잡종)의 야생 근연종이다. 같은 백합속이라 연결하되 종 차이를 여기 남긴다
11,19,범의귀,Aaron's Beard,,,비밀,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 영문명 철자 교정: 원문 'Aaron""s Beard' → 'Aaron's Beard'. birth-v2: 동정 어긋남 유지: 국명 '범의귀'는 보통 범의귀속(Saxifraga)을 가리키지만, 이 행의 사진·이야기는 영문명 쪽 Hypericum calycinum 으로 잡았다 — 2월 8일 행이 이미 Saxifrage 를 쓰고 있어 겹치지 않게 갈랐다. 영문명을 고치면 사진과 어긋나므로 그대로 둔다(docs/birth-photos-research-3.md §11/19)"
11,20,뷰글라스,Bugloss,,,진실,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,21,초롱꽃,,Campanula,,성실,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,22,매자나무,,Berberis,,까다로움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,23,양치,Fern,,,성실,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '고사리'
11,24,가막살나무,,Viburnum,,사랑은 죽음보다 강하다,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '죽음보다 강한 사랑'
11,25,안개나무,,Rhus cotinus,,현명,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 학명 철자 교정: 원문 'Rhus Continus' → 'Rhus cotinus'. birth-v2: 이름 교정: 원표 '개옻나무'. 이 행의 학명 Rhus cotinus 는 안개나무(Cotinus coggygria)의 옛 이명이고, 원표가 병기한 국명 '개옻나무'는 Toxicodendron trichocarpum 이라 속·생김새가 모두 다르다. 학명을 따라 '안개나무'로 바로잡았다(docs/birth-photos-research-3.md §11/25 · docs/birth-stories-research-3.md §5)"
11,26,서양톱풀,Yarrow,,,지도,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '지도력'
11,27,붉나무,,Rhus,,신앙,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Phus' → 'Rhus'
11,28,과꽃,China Aster,,aster,추상,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '추억'. 도감 연결: 4월 22일과 같은 꽃
11,29,바카리스,,Baccharis,,개척,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
11,30,낙엽 마른 풀,Dry Grasses,,,새봄을 기다림,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,1,쑥국화,Tansy,,,평화,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,2,이끼,Moss,,,모성애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,3,라벤더,Lavender,,lavender,기대,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Lavendar' → 'Lavender'
12,4,수영,,Rumex,,애정,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,5,앰브로시아,Ambrosia,,,행복한 연애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,6,바위취,,Saxifraga,,절실한 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,7,양치,Fern,,,신뢰,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '양치식물'
12,8,갈대,Reed,,,깊은 애정,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,9,국화,,Chrysanthemum,chrysanthemum,고결,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,10,빨강 동백,,Camellia,camellia,고결한 이성,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,11,단양쑥부쟁이,,,,애국심,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '까실쑥부쟁이'. birth-v2: 영문명 삭제: 원표의 'Fig Marigold'는 아이스플랜트속(Mesembryanthemum)이라 국명 단양쑥부쟁이(Aster altaicus var. uchiyamae)와 과가 아예 다르다. 이 한국 특산 변종에는 통용되는 영문명이 없어 지어내지 않고 칸을 비웠다. 화면 표기는 국명 기준이라 칸을 비웠다(docs/birth-stories-research-3.md §5 종 동정 함정)
12,12,목화,Cotton Plant,,,우수,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,13,자홍색 국화,,Chrysanthemum,chrysanthemum,사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '자색국화'
12,14,소나무,Pine,,,용감,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,15,서향,Winter Daphne,,,불멸,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,16,오리나무,Alder,,,장엄,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,17,벚꽃난,Honey-Plant,,,동감,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,18,세이지,Sage,,,가정의 덕,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,19,스노 플레이크,Snow Flake,,,아름다움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '스노우플레이크'
12,20,파인애플,Pineapple,,,완전무결,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,21,박하,Mint,,,덕,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,22,백일홍,,Zinnia,zinnia,행복,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 원문 이름은 '백일홍(일년초)' 다. 같은 이름으로 불리는 배롱나무(목백일홍)와 가르려는 표기이며, 이 행의 백일홍은 Zinnia 다. 도감 연결: 표가 학명 Zinnia 를 적어 배롱나무(목백일홍)와 갈라 두었다"
12,23,플라타너스,,Platanus,,천재,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,24,겨우살이,Loranthaceae,,,강한 인내심,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Loranthaceac' → 'Loranthaceae'. 영문명이 과(科) 이름 Loranthaceae 로 적혀 있어 학명 칸은 비워 두었다
12,25,서양호랑가시나무,Holly,,,선견지명,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,26,크리스마스 로즈,Christmas Rose,,hellebore,추억,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,27,매화,,Prunus mume,,맑은 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Prunus Mume' → 'Prunus mume'
12,28,석류,Pomegranate,,,원숙미,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,29,꽈리,Winter Cherry,,,자연미,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
12,30,납매,Wintersweet,,,자애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1. birth-v2: 영문명 교정: 원표의 'Carolina Allspice'는 같은 과의 Calycanthus floridus 를 가리켜, 이 행의 국명 납매(Chimonanthus praecox)와 속이 다르다. 화면 표기는 국명 기준이라 'Carolina Allspice' → 'Wintersweet'(docs/birth-stories-research-3.md §5 종 동정 함정)"
12,31,노송나무,,Chamaecyparis,,불멸,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
